CL:0000687 R1 photoreceptor cell,UBERON:0002435 striatum,4.99E-05,,
CL:0000687 R1 photoreceptor cell,CL:0000137 osteocyte,0.000177486,,
CL:0000687 R1 photoreceptor cell,CL:0002322 embryonic stem cell,0.002681853,,
CL:0000687 R1 photoreceptor cell,UBERON:0001851 cortex,0.007846862,,
CL:0000687 R1 photoreceptor cell,UBERON:0001003 skin epidermis,0,,
CL:0000687 R1 photoreceptor cell,UBERON:0000044 dorsal root ganglion,0.000146658,,
CL:0000687 R1 photoreceptor cell,UBERON:0001898 hypothalamus,0.003934068,,
CL:0000687 R1 photoreceptor cell,CL:0000988 hematopoietic cell,0.000176319,,
CL:0000687 R1 photoreceptor cell,CL:0000540 neuron,0.525446781,,
CL:0000687 R1 photoreceptor cell,CL:0002321 embryonic cell,0.001110965,,
CL:0000687 R1 photoreceptor cell,CL:0000037 hematopoietic stem cell,0.000209695,,
CL:0000687 R1 photoreceptor cell,UBERON:0001891 midbrain,0.002161908,,
CL:0000687 R1 photoreceptor cell,UBERON:0001997 olfactory epithelium,0.001699028,,
CL:0000687 R1 photoreceptor cell,CL:0002034 long term hematopoietic stem cell,0,,
CL:0000687 R1 photoreceptor cell,CL:0002033 short term hematopoietic stem cell,0,,
CL:0000687 R1 photoreceptor cell,CL:0002319 neural cell,0.525446781,,
CL:0000687 R1 photoreceptor cell,CL:0000235 macrophage,0.001893073,,
CL:0000687 R1 photoreceptor cell,UBERON:0000966 retina,0.602755705,,
CL:0000687 R1 photoreceptor cell,CL:0001056 dendritic cell, human,0,
CL:0000687 R1 photoreceptor cell,UBERON:0001264 pancreas,0.000290286,,
CL:0000687 R1 photoreceptor cell,UBERON:0000473 testis,0.001097132,,
CL:0000687 R1 photoreceptor cell,CL:0000169 type B pancreatic cell,0,,
CL:0000687 R1 photoreceptor cell,UBERON:0001902 epithelium of small intestine,0,,
CL:0000687 R1 photoreceptor cell,UBERON:0002048 lung,0.000347004,,
CL:0000687 R1 photoreceptor cell,CL:0000084 T cell,0.000555942,,
CL:0000687 R1 photoreceptor cell,UBERON:0000922 embryo,0.010406507,,
CL:0000687 R1 photoreceptor cell,CL:2000042 embryonic fibroblast,0.000350395,,
CL:0000687 R1 photoreceptor cell,UBERON:0000955 brain,0.029759885,,
CL:0000687 R1 photoreceptor cell,UBERON:0000045 ganglion,0.006943449,,
CL:0000687 R1 photoreceptor cell,UBERON:0001954 Ammon's horn,0.000618119,,
CL:0000687 R1 photoreceptor cell,CL:0000057 fibroblast,0.003529344,,
CL:0000687 R1 photoreceptor cell,UBERON:0002038 substantia nigra,5.50E-05,,
CL:0000687 R1 photoreceptor cell,UBERON:0000115 lung epithelium,0,,
CL:0000687 R1 photoreceptor cell,CL:0000163 endocrine cell,5.98E-05,,
CL:0000687 R1 photoreceptor cell,UBERON:0002107 liver,0.001610054,,
CL:0000687 R1 photoreceptor cell,UBERON:0010743 meningeal cluster,0,,
CL:0000687 R1 photoreceptor cell,UBERON:0004129 growth plate cartilage,0,,
CL:0000687 R1 photoreceptor cell,CL:0002365 medullary thymic epithelial cell,0,,
CL:0000687 R1 photoreceptor cell,UBERON:0001885 dentate gyrus of hippocampal formation,0,,
CL:0000687 R1 photoreceptor cell,CL:0000127 astrocyte,0.001352326,,
CL:0000687 R1 photoreceptor cell,UBERON:0000007 pituitary gland,0.000633586,,
CL:0000687 R1 photoreceptor cell,UBERON:0000992 female gonad,0.000485499,,
CL:0000687 R1 photoreceptor cell,CL:0000081 blood cell,0.00295918,,
CL:0000687 R1 photoreceptor cell,CL:0008019 mesenchymal cell,0.000540406,,
CL:0000687 R1 photoreceptor cell,CL:0000423 tip cell,0,,
CL:0000687 R1 photoreceptor cell,CL:1000497 kidney cell,0.000626405,,
CL:0000687 R1 photoreceptor cell,CL:0001059 common myeloid progenitor, CD34-positive,0,
CL:0000687 R1 photoreceptor cell,CL:0000763 myeloid cell,0.002107148,,
CL:0000687 R1 photoreceptor cell,CL:0000353 blastoderm cell,0.000503735,,
CL:0000687 R1 photoreceptor cell,UBERON:0001782 pigmented layer of retina,0.063462157,,
CL:0000687 R1 photoreceptor cell,CL:0000192 smooth muscle cell,0,,
CL:0000687 R1 photoreceptor cell,CL:0000746 cardiac muscle cell,6.62E-05,,
CL:0000687 R1 photoreceptor cell,CL:1000410 myocyte of atrioventricular node,0,,
UBERON:0001891 midbrain,CL:0002092 bone marrow cell,0.000350327,,
UBERON:0001891 midbrain,CL:0000451 dendritic cell,0.000138451,,
UBERON:0001891 midbrain,UBERON:0002435 striatum,0.101611731,,
UBERON:0001891 midbrain,CL:0000137 osteocyte,0.000166148,,
UBERON:0001891 midbrain,CL:0002322 embryonic stem cell,0.003536074,,
UBERON:0001891 midbrain,UBERON:0001851 cortex,0.096605772,,
UBERON:0001891 midbrain,UBERON:0001003 skin epidermis,0,,
UBERON:0001891 midbrain,UBERON:0000044 dorsal root ganglion,0.006383078,,
UBERON:0001891 midbrain,UBERON:0001898 hypothalamus,0.054721711,,
UBERON:0001891 midbrain,CL:0000988 hematopoietic cell,0.000237174,,
UBERON:0001891 midbrain,CL:0000540 neuron,0.228343507,,
UBERON:0001891 midbrain,CL:0002321 embryonic cell,0.003650273,,
UBERON:0001891 midbrain,CL:0000037 hematopoietic stem cell,5.59E-05,,
UBERON:0001891 midbrain,CL:0000687 R1 photoreceptor cell,0.002161908,,
UBERON:0001891 midbrain,UBERON:0001997 olfactory epithelium,0.001268515,,
UBERON:0001891 midbrain,CL:0002034 long term hematopoietic stem cell,0,,
UBERON:0001891 midbrain,CL:0002033 short term hematopoietic stem cell,0,,
UBERON:0001891 midbrain,CL:0002319 neural cell,0.228343507,,
UBERON:0001891 midbrain,CL:0000235 macrophage,0.000757003,,
UBERON:0001891 midbrain,UBERON:0000966 retina,0.037705012,,
UBERON:0001891 midbrain,CL:0001056 dendritic cell, human,0,
UBERON:0001891 midbrain,UBERON:0001264 pancreas,0.000385564,,
UBERON:0001891 midbrain,UBERON:0000473 testis,0.005335656,,
UBERON:0001891 midbrain,CL:0000169 type B pancreatic cell,0,,
UBERON:0001891 midbrain,UBERON:0001902 epithelium of small intestine,0,,
UBERON:0001891 midbrain,UBERON:0002048 lung,0.000724457,,
UBERON:0001891 midbrain,CL:0000084 T cell,0.000542378,,
UBERON:0001891 midbrain,UBERON:0000922 embryo,0.020208604,,
UBERON:0001891 midbrain,CL:2000042 embryonic fibroblast,0,,
UBERON:0001891 midbrain,UBERON:0000955 brain,0.527182103,,
UBERON:0001891 midbrain,UBERON:0000045 ganglion,0.009900631,,
UBERON:0001891 midbrain,UBERON:0001954 Ammon's horn,0.037508666,,
UBERON:0001891 midbrain,CL:0000057 fibroblast,0.001103012,,
UBERON:0001891 midbrain,UBERON:0002038 substantia nigra,0.618624776,,
UBERON:0001891 midbrain,UBERON:0000115 lung epithelium,0.000180485,,
UBERON:0001891 midbrain,CL:0000163 endocrine cell,0.000445863,,
UBERON:0001891 midbrain,UBERON:0002107 liver,0.001167715,,
UBERON:0001891 midbrain,UBERON:0010743 meningeal cluster,0,,
UBERON:0001891 midbrain,UBERON:0004129 growth plate cartilage,0,,
UBERON:0001891 midbrain,CL:0002365 medullary thymic epithelial cell,0,,
UBERON:0001891 midbrain,UBERON:0001885 dentate gyrus of hippocampal formation,0,,
UBERON:0001891 midbrain,CL:0000127 astrocyte,0.014975336,,
UBERON:0001891 midbrain,UBERON:0000007 pituitary gland,0.005592062,,
UBERON:0001891 midbrain,UBERON:0000992 female gonad,0.001435634,,
UBERON:0001891 midbrain,CL:0000081 blood cell,0.00148238,,
UBERON:0001891 midbrain,CL:0008019 mesenchymal cell,0.000736076,,
UBERON:0001891 midbrain,CL:0000423 tip cell,0,,
UBERON:0001891 midbrain,CL:1000497 kidney cell,0.000136823,,
UBERON:0001891 midbrain,CL:0001059 common myeloid progenitor, CD34-positive,0,
UBERON:0001891 midbrain,CL:0000763 myeloid cell,0.000885191,,
UBERON:0001891 midbrain,CL:0000353 blastoderm cell,0.000492396,,
UBERON:0001891 midbrain,UBERON:0001782 pigmented layer of retina,0.000258752,,
UBERON:0001891 midbrain,CL:0000192 smooth muscle cell,0,,
UBERON:0001891 midbrain,CL:0000746 cardiac muscle cell,0.000174103,,
UBERON:0001891 midbrain,CL:1000410 myocyte of atrioventricular node,0,,
UBERON:0001997 olfactory epithelium,CL:0002092 bone marrow cell,0.001071888,,
UBERON:0001997 olfactory epithelium,CL:0000451 dendritic cell,0.00032321,,
UBERON:0001997 olfactory epithelium,UBERON:0002435 striatum,0,,
UBERON:0001997 olfactory epithelium,CL:0000137 osteocyte,0,,
UBERON:0001997 olfactory epithelium,CL:0002322 embryonic stem cell,0.000350371,,
UBERON:0001997 olfactory epithelium,UBERON:0001851 cortex,0.021795412,,
UBERON:0001997 olfactory epithelium,UBERON:0001003 skin epidermis,0.002366506,,
UBERON:0001997 olfactory epithelium,UBERON:0000044 dorsal root ganglion,0.001793736,,
UBERON:0001997 olfactory epithelium,UBERON:0001898 hypothalamus,0.006304415,,
UBERON:0001997 olfactory epithelium,CL:0000988 hematopoietic cell,0.000946304,,
UBERON:0001997 olfactory epithelium,CL:0000540 neuron,0.208653572,,
UBERON:0001997 olfactory epithelium,CL:0002321 embryonic cell,0,,
UBERON:0001997 olfactory epithelium,CL:0000037 hematopoietic stem cell,0.000481332,,
UBERON:0001997 olfactory epithelium,CL:0000687 R1 photoreceptor cell,0.001699028,,
UBERON:0001997 olfactory epithelium,UBERON:0001891 midbrain,0.001268515,,
UBERON:0001997 olfactory epithelium,CL:0002034 long term hematopoietic stem cell,0,,
UBERON:0001997 olfactory epithelium,CL:0002033 short term hematopoietic stem cell,0,,
UBERON:0001997 olfactory epithelium,CL:0002319 neural cell,0.208653572,,
UBERON:0001997 olfactory epithelium,CL:0000235 macrophage,0.002452733,,
UBERON:0001997 olfactory epithelium,UBERON:0000966 retina,0.005552834,,
UBERON:0001997 olfactory epithelium,CL:0001056 dendritic cell, human,0,
UBERON:0001997 olfactory epithelium,UBERON:0001264 pancreas,0.000154678,,
UBERON:0001997 olfactory epithelium,UBERON:0000473 testis,0.002358706,,
UBERON:0001997 olfactory epithelium,CL:0000169 type B pancreatic cell,0,,
UBERON:0001997 olfactory epithelium,UBERON:0001902 epithelium of small intestine,0,,
UBERON:0001997 olfactory epithelium,UBERON:0002048 lung,0.007760948,,
UBERON:0001997 olfactory epithelium,CL:0000084 T cell,0.00060748,,
UBERON:0001997 olfactory epithelium,UBERON:0000922 embryo,0.034828063,,
UBERON:0001997 olfactory epithelium,CL:2000042 embryonic fibroblast,0,,
UBERON:0001997 olfactory epithelium,UBERON:0000955 brain,0.171439971,,
UBERON:0001997 olfactory epithelium,UBERON:0000045 ganglion,0.004964978,,
UBERON:0001997 olfactory epithelium,UBERON:0001954 Ammon's horn,0.001707337,,
UBERON:0001997 olfactory epithelium,CL:0000057 fibroblast,0.002600449,,
UBERON:0001997 olfactory epithelium,UBERON:0002038 substantia nigra,0.000370942,,
UBERON:0001997 olfactory epithelium,UBERON:0000115 lung epithelium,0,,
UBERON:0001997 olfactory epithelium,CL:0000163 endocrine cell,0.000320807,,
UBERON:0001997 olfactory epithelium,UBERON:0002107 liver,0.008175465,,
UBERON:0001997 olfactory epithelium,UBERON:0010743 meningeal cluster,0.009409455,,
UBERON:0001997 olfactory epithelium,UBERON:0004129 growth plate cartilage,0,,
UBERON:0001997 olfactory epithelium,CL:0002365 medullary thymic epithelial cell,0.001674585,,
UBERON:0001997 olfactory epithelium,UBERON:0001885 dentate gyrus of hippocampal formation,0,,
UBERON:0001997 olfactory epithelium,CL:0000127 astrocyte,0.001670371,,
UBERON:0001997 olfactory epithelium,UBERON:0000007 pituitary gland,0.003476769,,
UBERON:0001997 olfactory epithelium,UBERON:0000992 female gonad,0.000468121,,
UBERON:0001997 olfactory epithelium,CL:0000081 blood cell,0.003316634,,
UBERON:0001997 olfactory epithelium,CL:0008019 mesenchymal cell,0.000507264,,
UBERON:0001997 olfactory epithelium,CL:0000423 tip cell,0,,
UBERON:0001997 olfactory epithelium,CL:1000497 kidney cell,0.000374867,,
UBERON:0001997 olfactory epithelium,CL:0001059 common myeloid progenitor, CD34-positive,0,
UBERON:0001997 olfactory epithelium,CL:0000763 myeloid cell,0.003946073,,
UBERON:0001997 olfactory epithelium,CL:0000353 blastoderm cell,0,,
UBERON:0001997 olfactory epithelium,UBERON:0001782 pigmented layer of retina,0,,
UBERON:0001997 olfactory epithelium,CL:0000192 smooth muscle cell,0.00018533,,
UBERON:0001997 olfactory epithelium,CL:0000746 cardiac muscle cell,0,,
UBERON:0001997 olfactory epithelium,CL:1000410 myocyte of atrioventricular node,0,,
CL:0002034 long term hematopoietic stem cell,CL:0002092 bone marrow cell,0.408733008,,
CL:0002034 long term hematopoietic stem cell,CL:0000451 dendritic cell,0.006108971,,
CL:0002034 long term hematopoietic stem cell,UBERON:0002435 striatum,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000137 osteocyte,0,,
CL:0002034 long term hematopoietic stem cell,CL:0002322 embryonic stem cell,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0001851 cortex,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0001003 skin epidermis,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0000044 dorsal root ganglion,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0001898 hypothalamus,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000988 hematopoietic cell,0.055229639,,
CL:0002034 long term hematopoietic stem cell,CL:0000540 neuron,0,,
CL:0002034 long term hematopoietic stem cell,CL:0002321 embryonic cell,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000037 hematopoietic stem cell,0.409223258,,
CL:0002034 long term hematopoietic stem cell,CL:0000687 R1 photoreceptor cell,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0001891 midbrain,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0001997 olfactory epithelium,0,,
CL:0002034 long term hematopoietic stem cell,CL:0002033 short term hematopoietic stem cell,0.56097561,,
CL:0002034 long term hematopoietic stem cell,CL:0002319 neural cell,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000235 macrophage,0.012201323,,
CL:0002034 long term hematopoietic stem cell,UBERON:0000966 retina,0,,
CL:0002034 long term hematopoietic stem cell,CL:0001056 dendritic cell, human,0,
CL:0002034 long term hematopoietic stem cell,UBERON:0001264 pancreas,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0000473 testis,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000169 type B pancreatic cell,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0001902 epithelium of small intestine,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0002048 lung,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000084 T cell,0.006099236,,
CL:0002034 long term hematopoietic stem cell,UBERON:0000922 embryo,0.048790337,,
CL:0002034 long term hematopoietic stem cell,CL:2000042 embryonic fibroblast,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0000955 brain,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0000045 ganglion,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0001954 Ammon's horn,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000057 fibroblast,0.006100333,,
CL:0002034 long term hematopoietic stem cell,UBERON:0002038 substantia nigra,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0000115 lung epithelium,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000163 endocrine cell,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0002107 liver,0.042691343,,
CL:0002034 long term hematopoietic stem cell,UBERON:0010743 meningeal cluster,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0004129 growth plate cartilage,0,,
CL:0002034 long term hematopoietic stem cell,CL:0002365 medullary thymic epithelial cell,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0001885 dentate gyrus of hippocampal formation,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000127 astrocyte,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0000007 pituitary gland,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0000992 female gonad,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000081 blood cell,0.060981218,,
CL:0002034 long term hematopoietic stem cell,CL:0008019 mesenchymal cell,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000423 tip cell,0,,
CL:0002034 long term hematopoietic stem cell,CL:1000497 kidney cell,0,,
CL:0002034 long term hematopoietic stem cell,CL:0001059 common myeloid progenitor, CD34-positive,0.012764228,
CL:0002034 long term hematopoietic stem cell,CL:0000763 myeloid cell,0.060991378,,
CL:0002034 long term hematopoietic stem cell,CL:0000353 blastoderm cell,0,,
CL:0002034 long term hematopoietic stem cell,UBERON:0001782 pigmented layer of retina,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000192 smooth muscle cell,0,,
CL:0002034 long term hematopoietic stem cell,CL:0000746 cardiac muscle cell,0,,
CL:0002034 long term hematopoietic stem cell,CL:1000410 myocyte of atrioventricular node,0,,
CL:0002033 short term hematopoietic stem cell,CL:0002092 bone marrow cell,0.400023453,,
CL:0002033 short term hematopoietic stem cell,CL:0000451 dendritic cell,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0002435 striatum,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000137 osteocyte,0,,
CL:0002033 short term hematopoietic stem cell,CL:0002322 embryonic stem cell,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0001851 cortex,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0001003 skin epidermis,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0000044 dorsal root ganglion,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0001898 hypothalamus,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000988 hematopoietic cell,0.100078131,,
CL:0002033 short term hematopoietic stem cell,CL:0000540 neuron,0,,
CL:0002033 short term hematopoietic stem cell,CL:0002321 embryonic cell,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000037 hematopoietic stem cell,0.400081991,,
CL:0002033 short term hematopoietic stem cell,CL:0000687 R1 photoreceptor cell,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0001891 midbrain,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0001997 olfactory epithelium,0,,
CL:0002033 short term hematopoietic stem cell,CL:0002034 long term hematopoietic stem cell,0.56097561,,
CL:0002033 short term hematopoietic stem cell,CL:0002319 neural cell,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000235 macrophage,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0000966 retina,0,,
CL:0002033 short term hematopoietic stem cell,CL:0001056 dendritic cell, human,0,
CL:0002033 short term hematopoietic stem cell,UBERON:0001264 pancreas,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0000473 testis,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000169 type B pancreatic cell,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0001902 epithelium of small intestine,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0002048 lung,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000084 T cell,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0000922 embryo,0.050001231,,
CL:0002033 short term hematopoietic stem cell,CL:2000042 embryonic fibroblast,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0000955 brain,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0000045 ganglion,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0001954 Ammon's horn,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000057 fibroblast,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0002038 substantia nigra,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0000115 lung epithelium,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000163 endocrine cell,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0002107 liver,0.050001202,,
CL:0002033 short term hematopoietic stem cell,UBERON:0010743 meningeal cluster,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0004129 growth plate cartilage,0,,
CL:0002033 short term hematopoietic stem cell,CL:0002365 medullary thymic epithelial cell,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0001885 dentate gyrus of hippocampal formation,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000127 astrocyte,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0000007 pituitary gland,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0000992 female gonad,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000081 blood cell,0.100001122,,
CL:0002033 short term hematopoietic stem cell,CL:0008019 mesenchymal cell,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000423 tip cell,0,,
CL:0002033 short term hematopoietic stem cell,CL:1000497 kidney cell,0,,
CL:0002033 short term hematopoietic stem cell,CL:0001059 common myeloid progenitor, CD34-positive,0.056666667,
CL:0002033 short term hematopoietic stem cell,CL:0000763 myeloid cell,0.15000473,,
CL:0002033 short term hematopoietic stem cell,CL:0000353 blastoderm cell,0,,
CL:0002033 short term hematopoietic stem cell,UBERON:0001782 pigmented layer of retina,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000192 smooth muscle cell,0,,
CL:0002033 short term hematopoietic stem cell,CL:0000746 cardiac muscle cell,0,,
CL:0002033 short term hematopoietic stem cell,CL:1000410 myocyte of atrioventricular node,0,,
CL:0002319 neural cell,CL:0002092 bone marrow cell,0.005441637,,
CL:0002319 neural cell,CL:0000451 dendritic cell,0.004120957,,
CL:0002319 neural cell,UBERON:0002435 striatum,0.115377942,,
CL:0002319 neural cell,CL:0000137 osteocyte,0.010479577,,
CL:0002319 neural cell,CL:0002322 embryonic stem cell,0.052297898,,
CL:0002319 neural cell,UBERON:0001851 cortex,0.152555088,,
CL:0002319 neural cell,UBERON:0001003 skin epidermis,0.011374669,,
CL:0002319 neural cell,UBERON:0000044 dorsal root ganglion,0.35378549,,
CL:0002319 neural cell,UBERON:0001898 hypothalamus,0.081462162,,
CL:0002319 neural cell,CL:0000988 hematopoietic cell,0.003766443,,
CL:0002319 neural cell,CL:0000540 neuron,1,,
CL:0002319 neural cell,CL:0002321 embryonic cell,0.019142478,,
CL:0002319 neural cell,CL:0000037 hematopoietic stem cell,0.002846713,,
CL:0002319 neural cell,CL:0000687 R1 photoreceptor cell,0.525446781,,
CL:0002319 neural cell,UBERON:0001891 midbrain,0.228343507,,
CL:0002319 neural cell,UBERON:0001997 olfactory epithelium,0.208653572,,
CL:0002319 neural cell,CL:0002034 long term hematopoietic stem cell,0,,
CL:0002319 neural cell,CL:0002033 short term hematopoietic stem cell,0,,
CL:0002319 neural cell,CL:0000235 macrophage,0.008834944,,
CL:0002319 neural cell,UBERON:0000966 retina,0.233261721,,
CL:0002319 neural cell,CL:0001056 dendritic cell, human,0.001298341,
CL:0002319 neural cell,UBERON:0001264 pancreas,0.005134826,,
CL:0002319 neural cell,UBERON:0000473 testis,0.004945632,,
CL:0002319 neural cell,CL:0000169 type B pancreatic cell,0.003818892,,
CL:0002319 neural cell,UBERON:0001902 epithelium of small intestine,0.000777401,,
CL:0002319 neural cell,UBERON:0002048 lung,0.008123213,,
CL:0002319 neural cell,CL:0000084 T cell,0.004075669,,
CL:0002319 neural cell,UBERON:0000922 embryo,0.047333718,,
CL:0002319 neural cell,CL:2000042 embryonic fibroblast,0.00829227,,
CL:0002319 neural cell,UBERON:0000955 brain,0.326148065,,
CL:0002319 neural cell,UBERON:0000045 ganglion,0.302878845,,
CL:0002319 neural cell,UBERON:0001954 Ammon's horn,0.235112732,,
CL:0002319 neural cell,CL:0000057 fibroblast,0.015890419,,
CL:0002319 neural cell,UBERON:0002038 substantia nigra,0.215641449,,
CL:0002319 neural cell,UBERON:0000115 lung epithelium,0.001740401,,
CL:0002319 neural cell,CL:0000163 endocrine cell,0.005033938,,
CL:0002319 neural cell,UBERON:0002107 liver,0.00354382,,
CL:0002319 neural cell,UBERON:0010743 meningeal cluster,0.046301311,,
CL:0002319 neural cell,UBERON:0004129 growth plate cartilage,0.000749506,,
CL:0002319 neural cell,CL:0002365 medullary thymic epithelial cell,0.003050786,,
CL:0002319 neural cell,UBERON:0001885 dentate gyrus of hippocampal formation,0,,
CL:0002319 neural cell,CL:0000127 astrocyte,0.191885226,,
CL:0002319 neural cell,UBERON:0000007 pituitary gland,0.017915271,,
CL:0002319 neural cell,UBERON:0000992 female gonad,0.003759552,,
CL:0002319 neural cell,CL:0000081 blood cell,0.006424102,,
CL:0002319 neural cell,CL:0008019 mesenchymal cell,0.019279092,,
CL:0002319 neural cell,CL:0000423 tip cell,0.010146989,,
CL:0002319 neural cell,CL:1000497 kidney cell,0.008451347,,
CL:0002319 neural cell,CL:0001059 common myeloid progenitor, CD34-positive,0,
CL:0002319 neural cell,CL:0000763 myeloid cell,0.007316218,,
CL:0002319 neural cell,CL:0000353 blastoderm cell,0.009215572,,
CL:0002319 neural cell,UBERON:0001782 pigmented layer of retina,0.069301546,,
CL:0002319 neural cell,CL:0000192 smooth muscle cell,0.005492908,,
CL:0002319 neural cell,CL:0000746 cardiac muscle cell,0.012006832,,
CL:0002319 neural cell,CL:1000410 myocyte of atrioventricular node,0,,
CL:0000235 macrophage,CL:0002092 bone marrow cell,0.127979963,,
CL:0000235 macrophage,CL:0000451 dendritic cell,0.069314736,,
CL:0000235 macrophage,UBERON:0002435 striatum,0.00066646,,
CL:0000235 macrophage,CL:0000137 osteocyte,0.08237007,,
CL:0000235 macrophage,CL:0002322 embryonic stem cell,0.001910159,,
CL:0000235 macrophage,UBERON:0001851 cortex,0.004965624,,
CL:0000235 macrophage,UBERON:0001003 skin epidermis,0.004144634,,
CL:0000235 macrophage,UBERON:0000044 dorsal root ganglion,0.004067142,,
CL:0000235 macrophage,UBERON:0001898 hypothalamus,0.001160847,,
CL:0000235 macrophage,CL:0000988 hematopoietic cell,0.031666753,,
CL:0000235 macrophage,CL:0000540 neuron,0.008834944,,
CL:0000235 macrophage,CL:0002321 embryonic cell,0.002865416,,
CL:0000235 macrophage,CL:0000037 hematopoietic stem cell,0.039821277,,
CL:0000235 macrophage,CL:0000687 R1 photoreceptor cell,0.001893073,,
CL:0000235 macrophage,UBERON:0001891 midbrain,0.000757003,,
CL:0000235 macrophage,UBERON:0001997 olfactory epithelium,0.002452733,,
CL:0000235 macrophage,CL:0002034 long term hematopoietic stem cell,0.012201323,,
CL:0000235 macrophage,CL:0002033 short term hematopoietic stem cell,0,,
CL:0000235 macrophage,CL:0002319 neural cell,0.008834944,,
CL:0000235 macrophage,UBERON:0000966 retina,0.003875673,,
CL:0000235 macrophage,CL:0001056 dendritic cell, human,0.026961883,
CL:0000235 macrophage,UBERON:0001264 pancreas,0.004853441,,
CL:0000235 macrophage,UBERON:0000473 testis,0.004030484,,
CL:0000235 macrophage,CL:0000169 type B pancreatic cell,0.004467443,,
CL:0000235 macrophage,UBERON:0001902 epithelium of small intestine,0.003117992,,
CL:0000235 macrophage,UBERON:0002048 lung,0.054414958,,
CL:0000235 macrophage,CL:0000084 T cell,0.078722713,,
CL:0000235 macrophage,UBERON:0000922 embryo,0.012488203,,
CL:0000235 macrophage,CL:2000042 embryonic fibroblast,0.005340614,,
CL:0000235 macrophage,UBERON:0000955 brain,0.011192864,,
CL:0000235 macrophage,UBERON:0000045 ganglion,0.002796099,,
CL:0000235 macrophage,UBERON:0001954 Ammon's horn,0.001282608,,
CL:0000235 macrophage,CL:0000057 fibroblast,0.034415311,,
CL:0000235 macrophage,UBERON:0002038 substantia nigra,0.001112916,,
CL:0000235 macrophage,UBERON:0000115 lung epithelium,0.024557435,,
